"Matrix","P&GmatID","Organism","Population","Trait1","Trait2","Pcorr","Gcorr","AbsDiff"
NA,"Cow1990.181.csv","Drosophila.melanogaster",NA,"scutellumwidth","scutellumlength",0.428003587550543,0.800753201824373,0.37274961427383
NA,"Cow1990.181.csv","Drosophila.melanogaster",NA,"scutellumwidth","tibialength",0.434893798372244,0.385168491970483,0.049725306401761
NA,"Cow1990.181.csv","Drosophila.melanogaster",NA,"scutellumwidth","tibiawidth",0.241159118674635,-0.526839444592555,0.76799856326719
NA,"Cow1990.181.csv","Drosophila.melanogaster",NA,"scutellumwidth","basitarsuslength",0.342505293242514,0.250051748377478,0.092453544865036
NA,"Cow1990.181.csv","Drosophila.melanogaster",NA,"scutellumwidth","basitarsuswidth",0.106713775896405,0.253171355482161,0.146457579585756
NA,"Cow1990.181.csv","Drosophila.melanogaster",NA,"scutellumlength","tibialength",0.286463043715596,0.713748444964062,0.427285401248466
NA,"Cow1990.181.csv","Drosophila.melanogaster",NA,"scutellumlength","tibiawidth",0.0832811110513463,0.895593497030755,0.812312385979409
NA,"Cow1990.181.csv","Drosophila.melanogaster",NA,"scutellumlength","basitarsuslength",0.175951076519986,0.364106867756113,0.188155791236127
NA,"Cow1990.181.csv","Drosophila.melanogaster",NA,"scutellumlength","basitarsuswidth",0.0510668736213505,0.526950266806567,0.475883393185216
NA,"Cow1990.181.csv","Drosophila.melanogaster",NA,"tibialength","tibiawidth",0.286579918603089,0.594401335041254,0.307821416438165
NA,"Cow1990.181.csv","Drosophila.melanogaster",NA,"tibialength","basitarsuslength",0.606166088469011,0.584570064696291,0.02159602377272
NA,"Cow1990.181.csv","Drosophila.melanogaster",NA,"tibialength","basitarsuswidth",0.194116645163057,0.578062009448491,0.383945364285434
NA,"Cow1990.181.csv","Drosophila.melanogaster",NA,"tibiawidth","basitarsuslength",0.317744871766251,1.027883922101,0.710139050334749
NA,"Cow1990.181.csv","Drosophila.melanogaster",NA,"tibiawidth","basitarsuswidth",-0.00992854189752472,0.963624111659432,0.973552653556957
NA,"Cow1990.181.csv","Drosophila.melanogaster",NA,"basitarsuslength","basitarsuswidth",0.0774205453880513,0.151827506261281,0.0744069608732297
NA,"Del1995.186.csv","Spergularia.marina",NA,"ovule.no","seed.no",0.358,0.432,0.074
NA,"Del1995.186.csv","Spergularia.marina",NA,"ovule.no","seed.mass",-0.085,0.094,0.179
NA,"Del1995.186.csv","Spergularia.marina",NA,"ovule.no","anther.no",0.052,-0.187,0.239
NA,"Del1995.186.csv","Spergularia.marina",NA,"ovule.no","pollen.no",0.157,-0.05,0.207
NA,"Del1995.186.csv","Spergularia.marina",NA,"ovule.no","pollen.size",-0.056,-0.113,0.057
NA,"Del1995.186.csv","Spergularia.marina",NA,"ovule.no","anthers.per.ovule",0,0,0
NA,"Del1995.186.csv","Spergularia.marina",NA,"ovule.no","pollen.per.ovule",0,0,0
NA,"Del1995.186.csv","Spergularia.marina",NA,"ovule.no","petal.no",0.442,0.401,0.041
NA,"Del1995.186.csv","Spergularia.marina",NA,"ovule.no","petal.size",0.42,0.361,0.059
NA,"Del1995.186.csv","Spergularia.marina",NA,"seed.no","seed.mass",-0.147,0.566,0.713
NA,"Del1995.186.csv","Spergularia.marina",NA,"seed.no","anther.no",-0.009,-0.226,0.217
NA,"Del1995.186.csv","Spergularia.marina",NA,"seed.no","pollen.no",0.125,-0.432,0.557
NA,"Del1995.186.csv","Spergularia.marina",NA,"seed.no","pollen.size",-0.227,-0.44,0.213
NA,"Del1995.186.csv","Spergularia.marina",NA,"seed.no","anthers.per.ovule",0,-0.475,0.475
NA,"Del1995.186.csv","Spergularia.marina",NA,"seed.no","pollen.per.ovule",0,-0.579,0.579
NA,"Del1995.186.csv","Spergularia.marina",NA,"seed.no","petal.no",0.287,0.17,0.117
NA,"Del1995.186.csv","Spergularia.marina",NA,"seed.no","petal.size",0.096,-0.121,0.217
NA,"Del1995.186.csv","Spergularia.marina",NA,"seed.mass","anther.no",0.024,-0.044,0.068
NA,"Del1995.186.csv","Spergularia.marina",NA,"seed.mass","pollen.no",-0.352,-0.164,0.188
NA,"Del1995.186.csv","Spergularia.marina",NA,"seed.mass","pollen.size",0.053,-0.156,0.209
NA,"Del1995.186.csv","Spergularia.marina",NA,"seed.mass","anthers.per.ovule",0,-0.083,0.083
NA,"Del1995.186.csv","Spergularia.marina",NA,"seed.mass","pollen.per.ovule",0,-0.151,0.151
NA,"Del1995.186.csv","Spergularia.marina",NA,"seed.mass","petal.no",0.07,-0.077,0.147
NA,"Del1995.186.csv","Spergularia.marina",NA,"seed.mass","petal.size",-0.188,-0.139,0.049
NA,"Del1995.186.csv","Spergularia.marina",NA,"anther.no","pollen.no",0.141,0.386,0.245
NA,"Del1995.186.csv","Spergularia.marina",NA,"anther.no","pollen.size",0.01,-0.209,0.219
NA,"Del1995.186.csv","Spergularia.marina",NA,"anther.no","anthers.per.ovule",0,0,0
NA,"Del1995.186.csv","Spergularia.marina",NA,"anther.no","pollen.per.ovule",0,0.356,0.356
NA,"Del1995.186.csv","Spergularia.marina",NA,"anther.no","petal.no",-0.145,-0.326,0.181
NA,"Del1995.186.csv","Spergularia.marina",NA,"anther.no","petal.size",0.055,-0.056,0.111
NA,"Del1995.186.csv","Spergularia.marina",NA,"pollen.no","pollen.size",-0.073,0.009,0.082
NA,"Del1995.186.csv","Spergularia.marina",NA,"pollen.no","anthers.per.ovule",0,0.325,0.325
NA,"Del1995.186.csv","Spergularia.marina",NA,"pollen.no","pollen.per.ovule",0,0,0
NA,"Del1995.186.csv","Spergularia.marina",NA,"pollen.no","petal.no",-0.224,-0.172,0.052
NA,"Del1995.186.csv","Spergularia.marina",NA,"pollen.no","petal.size",0.149,0.05,0.099
NA,"Del1995.186.csv","Spergularia.marina",NA,"pollen.size","anthers.per.ovule",0,-0.089,0.089
NA,"Del1995.186.csv","Spergularia.marina",NA,"pollen.size","pollen.per.ovule",0,0.141,0.141
NA,"Del1995.186.csv","Spergularia.marina",NA,"pollen.size","petal.no",-0.158,-0.022,0.136
NA,"Del1995.186.csv","Spergularia.marina",NA,"pollen.size","petal.size",-0.137,-0.189,0.052
NA,"Del1995.186.csv","Spergularia.marina",NA,"anthers.per.ovule","pollen.per.ovule",0,0.568,0.568
NA,"Del1995.186.csv","Spergularia.marina",NA,"anthers.per.ovule","petal.no",1,-0.457,1.457
NA,"Del1995.186.csv","Spergularia.marina",NA,"anthers.per.ovule","petal.size",0.367,-0.25,0.617
NA,"Del1995.186.csv","Spergularia.marina",NA,"pollen.per.ovule","petal.no",0.367,-0.317,0.684
NA,"Del1995.186.csv","Spergularia.marina",NA,"pollen.per.ovule","petal.size",1,-0.243,1.243
NA,"Del1995.186.csv","Spergularia.marina",NA,"petal.no","petal.size",NA,0.458,NA
NA,"Del1995.187.csv","Spergularia.marina",NA,"ovule.no","seed.no",0.185,-0.004,0.189
NA,"Del1995.187.csv","Spergularia.marina",NA,"ovule.no","seed.mass",-0.227,-0.424,0.197
NA,"Del1995.187.csv","Spergularia.marina",NA,"ovule.no","anther.no",-0.193,-0.305,0.112
NA,"Del1995.187.csv","Spergularia.marina",NA,"ovule.no","pollen.no",0.042,0.093,0.051
NA,"Del1995.187.csv","Spergularia.marina",NA,"ovule.no","pollen.size",-0.222,-0.371,0.149
NA,"Del1995.187.csv","Spergularia.marina",NA,"ovule.no","anthers.per.ovule",0,0,0
NA,"Del1995.187.csv","Spergularia.marina",NA,"ovule.no","pollen.per.ovule",0,0,0
NA,"Del1995.187.csv","Spergularia.marina",NA,"ovule.no","petal.no",-0.065,-0.083,0.018
NA,"Del1995.187.csv","Spergularia.marina",NA,"ovule.no","petal.size",0.226,0.457,0.231
NA,"Del1995.187.csv","Spergularia.marina",NA,"seed.no","seed.mass",-0.347,-0.058,0.289
NA,"Del1995.187.csv","Spergularia.marina",NA,"seed.no","anther.no",-0.014,0.192,0.206
NA,"Del1995.187.csv","Spergularia.marina",NA,"seed.no","pollen.no",-0.281,-0.479,0.198
NA,"Del1995.187.csv","Spergularia.marina",NA,"seed.no","pollen.size",0.112,0.461,0.349
NA,"Del1995.187.csv","Spergularia.marina",NA,"seed.no","anthers.per.ovule",0,0.189,0.189
NA,"Del1995.187.csv","Spergularia.marina",NA,"seed.no","pollen.per.ovule",0,-0.504,0.504
NA,"Del1995.187.csv","Spergularia.marina",NA,"seed.no","petal.no",-0.093,0.12,0.213
NA,"Del1995.187.csv","Spergularia.marina",NA,"seed.no","petal.size",-0.09,-0.35,0.26
NA,"Del1995.187.csv","Spergularia.marina",NA,"seed.mass","anther.no",0.325,0.513,0.188
NA,"Del1995.187.csv","Spergularia.marina",NA,"seed.mass","pollen.no",0.22,0.31,0.09
NA,"Del1995.187.csv","Spergularia.marina",NA,"seed.mass","pollen.size",0.217,0.478,0.261
NA,"Del1995.187.csv","Spergularia.marina",NA,"seed.mass","anthers.per.ovule",0,0.672,0.672
NA,"Del1995.187.csv","Spergularia.marina",NA,"seed.mass","pollen.per.ovule",0,0.371,0.371
NA,"Del1995.187.csv","Spergularia.marina",NA,"seed.mass","petal.no",0.253,0.46,0.207
NA,"Del1995.187.csv","Spergularia.marina",NA,"seed.mass","petal.size",-0.076,-0.337,0.261
NA,"Del1995.187.csv","Spergularia.marina",NA,"anther.no","pollen.no",0.054,0.435,0.381
NA,"Del1995.187.csv","Spergularia.marina",NA,"anther.no","pollen.size",0.021,0.243,0.222
NA,"Del1995.187.csv","Spergularia.marina",NA,"anther.no","anthers.per.ovule",0,0,0
NA,"Del1995.187.csv","Spergularia.marina",NA,"anther.no","pollen.per.ovule",0,0.57,0.57
NA,"Del1995.187.csv","Spergularia.marina",NA,"anther.no","petal.no",0.093,0.137,0.044
NA,"Del1995.187.csv","Spergularia.marina",NA,"anther.no","petal.size",-0.278,-0.584,0.306
NA,"Del1995.187.csv","Spergularia.marina",NA,"pollen.no","pollen.size",0.087,-0.179,0.266
NA,"Del1995.187.csv","Spergularia.marina",NA,"pollen.no","anthers.per.ovule",0,0.393,0.393
NA,"Del1995.187.csv","Spergularia.marina",NA,"pollen.no","pollen.per.ovule",0,0,0
NA,"Del1995.187.csv","Spergularia.marina",NA,"pollen.no","petal.no",0.047,0.265,0.218
NA,"Del1995.187.csv","Spergularia.marina",NA,"pollen.no","petal.size",-0.073,-0.268,0.195
NA,"Del1995.187.csv","Spergularia.marina",NA,"pollen.size","anthers.per.ovule",0,0.404,0.404
NA,"Del1995.187.csv","Spergularia.marina",NA,"pollen.size","pollen.per.ovule",0,-0.125,0.125
NA,"Del1995.187.csv","Spergularia.marina",NA,"pollen.size","petal.no",0.197,0.362,0.165
NA,"Del1995.187.csv","Spergularia.marina",NA,"pollen.size","petal.size",-0.126,-0.189,0.063
NA,"Del1995.187.csv","Spergularia.marina",NA,"anthers.per.ovule","pollen.per.ovule",0,0.582,0.582
NA,"Del1995.187.csv","Spergularia.marina",NA,"anthers.per.ovule","petal.no",1,0.142,0.858
NA,"Del1995.187.csv","Spergularia.marina",NA,"anthers.per.ovule","petal.size",0.136,-0.607,0.743
NA,"Del1995.187.csv","Spergularia.marina",NA,"pollen.per.ovule","petal.no",0.136,0.133,0.003
NA,"Del1995.187.csv","Spergularia.marina",NA,"pollen.per.ovule","petal.size",1,-0.343,1.343
NA,"Del1995.187.csv","Spergularia.marina",NA,"petal.no","petal.size",NA,-0.289,NA
NA,"Del1995.188.csv","Spergularia.marina",NA,"ovule.no","seed.no",-0.118,-0.306,0.188
NA,"Del1995.188.csv","Spergularia.marina",NA,"ovule.no","seed.mass",-0.049,-0.332,0.283
NA,"Del1995.188.csv","Spergularia.marina",NA,"ovule.no","anther.no",0.023,0.029,0.006
NA,"Del1995.188.csv","Spergularia.marina",NA,"ovule.no","pollen.no",0.257,0.043,0.214
NA,"Del1995.188.csv","Spergularia.marina",NA,"ovule.no","pollen.size",-0.217,-0.543,0.326
NA,"Del1995.188.csv","Spergularia.marina",NA,"ovule.no","anthers.per.ovule",0,0,0
NA,"Del1995.188.csv","Spergularia.marina",NA,"ovule.no","pollen.per.ovule",0,0,0
NA,"Del1995.188.csv","Spergularia.marina",NA,"ovule.no","petal.no",-0.002,0.326,0.328
NA,"Del1995.188.csv","Spergularia.marina",NA,"ovule.no","petal.size",0.204,0.29,0.086
NA,"Del1995.188.csv","Spergularia.marina",NA,"seed.no","seed.mass",0.045,0.123,0.078
NA,"Del1995.188.csv","Spergularia.marina",NA,"seed.no","anther.no",0.209,0.345,0.136
NA,"Del1995.188.csv","Spergularia.marina",NA,"seed.no","pollen.no",0.006,-0.225,0.231
NA,"Del1995.188.csv","Spergularia.marina",NA,"seed.no","pollen.size",0.175,0.293,0.118
NA,"Del1995.188.csv","Spergularia.marina",NA,"seed.no","anthers.per.ovule",0,0.386,0.386
NA,"Del1995.188.csv","Spergularia.marina",NA,"seed.no","pollen.per.ovule",0,-0.1,0.1
NA,"Del1995.188.csv","Spergularia.marina",NA,"seed.no","petal.no",0.091,0.19,0.099
NA,"Del1995.188.csv","Spergularia.marina",NA,"seed.no","petal.size",0.065,-0.222,0.287
NA,"Del1995.188.csv","Spergularia.marina",NA,"seed.mass","anther.no",0.158,0.029,0.129
NA,"Del1995.188.csv","Spergularia.marina",NA,"seed.mass","pollen.no",0.042,0.067,0.025
NA,"Del1995.188.csv","Spergularia.marina",NA,"seed.mass","pollen.size",0.154,0.09,0.064
NA,"Del1995.188.csv","Spergularia.marina",NA,"seed.mass","anthers.per.ovule",0,0.123,0.123
NA,"Del1995.188.csv","Spergularia.marina",NA,"seed.mass","pollen.per.ovule",0,0.199,0.199
NA,"Del1995.188.csv","Spergularia.marina",NA,"seed.mass","petal.no",0.08,0.005,0.075
NA,"Del1995.188.csv","Spergularia.marina",NA,"seed.mass","petal.size",-0.1,0.016,0.116
NA,"Del1995.188.csv","Spergularia.marina",NA,"anther.no","pollen.no",0.239,0.492,0.253
NA,"Del1995.188.csv","Spergularia.marina",NA,"anther.no","pollen.size",-0.153,-0.367,0.214
NA,"Del1995.188.csv","Spergularia.marina",NA,"anther.no","anthers.per.ovule",0,0,0
NA,"Del1995.188.csv","Spergularia.marina",NA,"anther.no","pollen.per.ovule",0,0.444,0.444
NA,"Del1995.188.csv","Spergularia.marina",NA,"anther.no","petal.no",0.452,0.539,0.087
NA,"Del1995.188.csv","Spergularia.marina",NA,"anther.no","petal.size",0.123,0.388,0.265
NA,"Del1995.188.csv","Spergularia.marina",NA,"pollen.no","pollen.size",0.183,-0.168,0.351
NA,"Del1995.188.csv","Spergularia.marina",NA,"pollen.no","anthers.per.ovule",0,0.425,0.425
NA,"Del1995.188.csv","Spergularia.marina",NA,"pollen.no","pollen.per.ovule",0,0,0
NA,"Del1995.188.csv","Spergularia.marina",NA,"pollen.no","petal.no",0.251,0.263,0.012
NA,"Del1995.188.csv","Spergularia.marina",NA,"pollen.no","petal.size",-0.04,0.247,0.287
NA,"Del1995.188.csv","Spergularia.marina",NA,"pollen.size","anthers.per.ovule",0,-0.246,0.246
NA,"Del1995.188.csv","Spergularia.marina",NA,"pollen.size","pollen.per.ovule",0,0.05,0.05
NA,"Del1995.188.csv","Spergularia.marina",NA,"pollen.size","petal.no",-0.153,-0.406,0.253
NA,"Del1995.188.csv","Spergularia.marina",NA,"pollen.size","petal.size",-0.202,-0.273,0.071
NA,"Del1995.188.csv","Spergularia.marina",NA,"anthers.per.ovule","pollen.per.ovule",0,0.425,0.425
NA,"Del1995.188.csv","Spergularia.marina",NA,"anthers.per.ovule","petal.no",1,0.526,0.474
NA,"Del1995.188.csv","Spergularia.marina",NA,"anthers.per.ovule","petal.size",0.111,0.413,0.302
NA,"Del1995.188.csv","Spergularia.marina",NA,"pollen.per.ovule","petal.no",0.111,0.184,0.073
NA,"Del1995.188.csv","Spergularia.marina",NA,"pollen.per.ovule","petal.size",1,0.186,0.814
NA,"Del1995.188.csv","Spergularia.marina",NA,"petal.no","petal.size",NA,0.736,NA
NA,"Del1995.189.csv","Spergularia.marina",NA,"ovule.no","seed.no",0.336,0.464,0.128
NA,"Del1995.189.csv","Spergularia.marina",NA,"ovule.no","seed.mass",0.057,-0.18,0.237
NA,"Del1995.189.csv","Spergularia.marina",NA,"ovule.no","anther.no",-0.063,-0.079,0.016
NA,"Del1995.189.csv","Spergularia.marina",NA,"ovule.no","pollen.no",0.118,-0.061,0.179
NA,"Del1995.189.csv","Spergularia.marina",NA,"ovule.no","pollen.size",0.061,0.125,0.064
NA,"Del1995.189.csv","Spergularia.marina",NA,"ovule.no","anthers.per.ovule",0,0,0
NA,"Del1995.189.csv","Spergularia.marina",NA,"ovule.no","pollen.per.ovule",0,0,0
NA,"Del1995.189.csv","Spergularia.marina",NA,"ovule.no","petal.no",0.034,0.039,0.005
NA,"Del1995.189.csv","Spergularia.marina",NA,"ovule.no","petal.size",0.329,0.104,0.225
NA,"Del1995.189.csv","Spergularia.marina",NA,"seed.no","seed.mass",-0.152,-0.131,0.021
NA,"Del1995.189.csv","Spergularia.marina",NA,"seed.no","anther.no",-0.308,-0.413,0.105
NA,"Del1995.189.csv","Spergularia.marina",NA,"seed.no","pollen.no",0.049,-0.182,0.231
NA,"Del1995.189.csv","Spergularia.marina",NA,"seed.no","pollen.size",-0.088,-0.429,0.341
NA,"Del1995.189.csv","Spergularia.marina",NA,"seed.no","anthers.per.ovule",0,-0.543,0.543
NA,"Del1995.189.csv","Spergularia.marina",NA,"seed.no","pollen.per.ovule",0,-0.407,0.407
NA,"Del1995.189.csv","Spergularia.marina",NA,"seed.no","petal.no",-0.197,-0.023,0.174
NA,"Del1995.189.csv","Spergularia.marina",NA,"seed.no","petal.size",0.085,0.429,0.344
NA,"Del1995.189.csv","Spergularia.marina",NA,"seed.mass","anther.no",0.126,-0.089,0.215
NA,"Del1995.189.csv","Spergularia.marina",NA,"seed.mass","pollen.no",0.051,0.038,0.013
NA,"Del1995.189.csv","Spergularia.marina",NA,"seed.mass","pollen.size",0.136,0.345,0.209
NA,"Del1995.189.csv","Spergularia.marina",NA,"seed.mass","anthers.per.ovule",0,0.016,0.016
NA,"Del1995.189.csv","Spergularia.marina",NA,"seed.mass","pollen.per.ovule",0,0.118,0.118
NA,"Del1995.189.csv","Spergularia.marina",NA,"seed.mass","petal.no",-0.053,-0.134,0.081
NA,"Del1995.189.csv","Spergularia.marina",NA,"seed.mass","petal.size",-0.054,-0.173,0.119
NA,"Del1995.189.csv","Spergularia.marina",NA,"anther.no","pollen.no",0.132,0.09,0.042
NA,"Del1995.189.csv","Spergularia.marina",NA,"anther.no","pollen.size",-0.007,0.111,0.118
NA,"Del1995.189.csv","Spergularia.marina",NA,"anther.no","anthers.per.ovule",0,0,0
NA,"Del1995.189.csv","Spergularia.marina",NA,"anther.no","pollen.per.ovule",0,0.151,0.151
NA,"Del1995.189.csv","Spergularia.marina",NA,"anther.no","petal.no",-0.006,-0.318,0.312
NA,"Del1995.189.csv","Spergularia.marina",NA,"anther.no","petal.size",-0.05,-0.474,0.424
NA,"Del1995.189.csv","Spergularia.marina",NA,"pollen.no","pollen.size",-0.103,-0.114,0.011
NA,"Del1995.189.csv","Spergularia.marina",NA,"pollen.no","anthers.per.ovule",0,-0.014,0.014
NA,"Del1995.189.csv","Spergularia.marina",NA,"pollen.no","pollen.per.ovule",0,0,0
NA,"Del1995.189.csv","Spergularia.marina",NA,"pollen.no","petal.no",0.306,0.511,0.205
NA,"Del1995.189.csv","Spergularia.marina",NA,"pollen.no","petal.size",-0.171,0.071,0.242
NA,"Del1995.189.csv","Spergularia.marina",NA,"pollen.size","anthers.per.ovule",0,0.043,0.043
NA,"Del1995.189.csv","Spergularia.marina",NA,"pollen.size","pollen.per.ovule",0,-0.05,0.05
NA,"Del1995.189.csv","Spergularia.marina",NA,"pollen.size","petal.no",0.072,0.032,0.04
NA,"Del1995.189.csv","Spergularia.marina",NA,"pollen.size","petal.size",0.047,-0.243,0.29
NA,"Del1995.189.csv","Spergularia.marina",NA,"anthers.per.ovule","pollen.per.ovule",0,0.221,0.221
NA,"Del1995.189.csv","Spergularia.marina",NA,"anthers.per.ovule","petal.no",1,-0.34,1.34
NA,"Del1995.189.csv","Spergularia.marina",NA,"anthers.per.ovule","petal.size",0.124,-0.554,0.678
